"query"	"MpTak_v6.1"
"Mp2g14490"	"-"
"Mp2g14500"	"Mp2g14500"
"Mp2g14510"	"Mp2g14510"
"Mp2g14520"	"Mp2g14520"
"Mp2g14530"	"Mp2g14530"
"Mp2g14540"	"Mp2g14540"
"Mp2g14550"	"Mp2g14550"
"Mp2g14560"	"Mp2g14560"
"Mp2g14570"	"Mp2g14570"
"Mp2g14580"	"Mp2g14580"
"Mp2g14590"	"Mp2g14590"
"Mp2g14600"	"Mp2g14600"
"Mp2g14610"	"Mp2g14610"
"Mp2g14620"	"Mp2g14620"
"Mp2g14630"	"Mp2g14630"
"Mp2g14640"	"Mp2g14640"
"Mp2g14650"	"Mp2g14650"
"Mp2g14660"	"Mp2g14660"
"Mp2g14670"	"Mp2g14670"
"Mp2g14680"	"Mp2g14680"
"Mp2g14690"	"Mp2g14690"
"Mp2g14700"	"Mp2g14700"
"Mp2g14710"	"Mp2g14710"
"Mp2g14720"	"Mp2g14720"
"Mp2g14730"	"Mp2g14730"
"Mp2g14740"	"Mp2g14740"
"Mp2g14750"	"Mp2g14750"
"Mp2g14760"	"Mp2g14760"
"Mp2g14770"	"Mp2g14770"
"Mp2g14780"	"Mp2g14780"
"Mp2g14790"	"Mp2g14790"
"Mp2g14800"	"Mp2g14800"
"Mp2g14810"	"Mp2g14810"
"Mp2g14820"	"Mp2g14820"
"Mp2g14830"	"Mp2g14830"
"Mp2g14840"	"Mp2g14840"
"Mp2g14845a"	"Mp2g14845a"
"Mp2g14850"	"Mp2g14850"
"Mp2g14860"	"Mp2g14860"
"Mp2g14865a"	"Mp2g14865a"
"Mp2g14870"	"Mp2g14870"
"Mp2g14880"	"Mp2g14880"
"Mp2g14890"	"Mp2g14890"
"Mp2g14900"	"Mp2g14900"
"Mp2g14910"	"Mp2g14910"
"Mp2g14920"	"Mp2g14920"
"Mp2g14930"	"Mp2g14930"
"Mp2g14940"	"Mp2g14940"
"Mp2g14950"	"Mp2g14950"
"Mp2g14960"	"Mp2g14960"
"Mp2g14965a"	"Mp2g14965a"
"Mp2g14970"	"Mp2g14970"
"Mp2g14980"	"Mp2g14980"
"Mp2g14990"	"Mp2g14990"
"Mp2g15000"	"Mp2g15000"
"Mp2g15010"	"Mp2g15010"
"Mp2g15020"	"Mp2g15020"
"Mp2g15025a"	"Mp2g15025a"
"Mp2g15030"	"Mp2g15030"
"Mp2g15040"	"Mp2g15040"
"Mp2g15050"	"Mp2g15050"
"Mp2g15055a"	"Mp2g15055a"
"Mp2g15060"	"Mp2g15060"
"Mp2g15070"	"Mp2g15070"
"Mp2g15080"	"Mp2g15080"
"Mp2g15085a"	"Mp2g15085a"
"Mp2g15090"	"Mp2g15090"
"Mp2g15100"	"Mp2g15100"
"Mp2g15110"	"Mp2g15110"
"Mp2g15115a"	"Mp2g15115a"
"Mp2g15120"	"Mp2g15120"
"Mp2g15130"	"Mp2g15130"
"Mp2g15140"	"Mp2g15140"
"Mp2g15150"	"Mp2g15150"
"Mp2g15155"	"Mp2g15155"
"Mp2g15160"	"Mp2g15160"
"Mp2g15170"	"Mp2g15170"
"Mp2g15180"	"Mp2g15180"
"Mp2g15190"	"Mp2g15190"
"Mp2g15200"	"Mp2g15200"
"Mp2g15210"	"Mp2g15210"
"Mp2g15220"	"Mp2g15220"
"Mp2g15230"	"Mp2g15230"
"Mp2g15240"	"Mp2g15240"
"Mp2g15250"	"Mp2g15250"
"Mp2g15260"	"Mp2g15260"
"Mp2g15270"	"Mp2g15270"
"Mp2g15280"	"Mp2g15280"
"Mp2g15290"	"Mp2g15290"
"Mp2g15300"	"Mp2g15300"
"Mp2g15310"	"Mp2g15310"
"Mp2g15320"	"Mp2g15320"
"Mp2g15330"	"Mp2g15330"
"Mp2g15340"	"Mp2g15340"
"Mp2g15350"	"Mp2g15350"
"Mp2g15360"	"Mp2g15360"
"Mp2g15370"	"Mp2g15370"
"Mp2g15380"	"Mp2g15380"
"Mp2g15390"	"Mp2g15390"
"Mp2g15400"	"Mp2g15400"
"Mp2g15410"	"Mp2g15410"
"Mp2g15420"	"Mp2g15420"
"Mp2g15430"	"Mp2g15430"
"Mp2g15440"	"Mp2g15440"
"Mp2g15445a"	"Mp2g15445a"
"Mp2g15450"	"Mp2g15450"
"Mp2g15460"	"Mp2g15460"
"Mp2g15470"	"Mp2g15470"
"Mp2g15480"	"-"
"Mp2g15490"	"Mp2g15490"
"Mp2g15500"	"Mp2g15500"
"Mp2g15510"	"Mp2g15510"
"Mp2g15520"	"Mp2g15520"
"Mp2g15530"	"Mp2g15530"
"Mp2g15540"	"Mp2g15540"
"Mp2g15550"	"Mp2g15550"
"Mp2g15560"	"Mp2g15560"
"Mp2g15570"	"Mp2g15570"
"Mp2g15580"	"Mp2g15580"
"Mp2g15590"	"Mp2g15590"
"Mp2g15600"	"Mp2g15600"
"Mp2g15610"	"Mp2g15610"
"Mp2g15620"	"Mp2g15620"
"Mp2g15630"	"Mp2g15630"
"Mp2g15640"	"Mp2g15640"
"Mp2g15650"	"Mp2g15650"
"Mp2g15660"	"Mp2g15660"
"Mp2g15670"	"Mp2g15670"
"Mp2g15680"	"Mp2g15680"
"Mp2g15690"	"Mp2g15690"
"Mp2g15700"	"Mp2g15700"
"Mp2g15710"	"Mp2g15710"
"Mp2g15720"	"Mp2g15720"
"Mp2g15730"	"Mp2g15730"
"Mp2g15740"	"Mp2g15740"
"Mp2g15750"	"Mp2g15750"
"Mp2g15760"	"Mp2g15760"
"Mp2g15770"	"Mp2g15770"
"Mp2g15780"	"Mp2g15780"
"Mp2g15790"	"Mp2g15790"
"Mp2g15800"	"Mp2g15800"
"Mp2g15810"	"Mp2g15810"
"Mp2g15820"	"-"
"Mp2g15830"	"Mp2g15830"
"Mp2g15840"	"Mp2g15840"
"Mp2g15850"	"Mp2g15850"
"Mp2g15860"	"Mp2g15860"
"Mp2g15870"	"Mp2g15870"
"Mp2g15880"	"Mp2g15880"
"Mp2g15890"	"Mp2g15890"
"Mp2g15900"	"Mp2g15900"
"Mp2g15910"	"Mp2g15910"
"Mp2g15920"	"Mp2g15920"
"Mp2g15930"	"Mp2g15930"
"Mp2g15940"	"Mp2g15940"
"Mp2g15950"	"Mp2g15950"
"Mp2g15960"	"-"
"Mp2g15970"	"Mp2g15970"
"Mp2g15980"	"Mp2g15980"
"Mp2g15990"	"Mp2g15990"
"Mp2g16000"	"Mp2g16000"
"Mp2g16010"	"Mp2g16010"
"Mp2g16020"	"Mp2g16020"
"Mp2g16030"	"Mp2g16030"
"Mp2g16040"	"Mp2g16040"
"Mp2g16050"	"Mp2g16050"
"Mp2g16060"	"Mp2g16060"
"Mp2g16065"	"Mp2g16065"
"Mp2g16070"	"Mp2g16070"
"Mp2g16080"	"Mp2g16080"
"Mp2g16090"	"Mp2g16090"
"Mp2g16100"	"Mp2g16100"
"Mp2g16110"	"Mp2g16110"
"Mp2g16120"	"Mp2g16120"
"Mp2g16125"	"Mp2g16125"
"Mp2g16130"	"Mp2g16130"
"Mp2g16140"	"Mp2g16140"
"Mp2g16150"	"Mp2g16150"
"Mp2g16160"	"Mp2g16160"
"Mp2g16170"	"Mp2g16170"
"Mp2g16180"	"Mp2g16180"
"Mp2g16190"	"Mp2g16190"
"Mp2g16200"	"Mp2g16200"
"Mp2g16210"	"Mp2g16210"
"Mp2g16220"	"Mp2g16220"
"Mp2g16230"	"Mp2g16230"
"Mp2g16240"	"Mp2g16240"
"Mp2g16250"	"Mp2g16250"
"Mp2g16260"	"Mp2g16260"
"Mp2g16270"	"Mp2g16270"
"Mp2g16280"	"Mp2g16280"
"Mp2g16290"	"Mp2g16290"
"Mp2g16300"	"Mp2g16300"
"Mp2g16310"	"Mp2g16310"
"Mp2g16320"	"Mp2g16320"
"Mp2g16330"	"Mp2g16330"
"Mp2g16335a"	"Mp2g16335a"
"Mp2g16340"	"Mp2g16340"
"Mp2g16350"	"Mp2g16350"
"Mp2g16360"	"Mp2g16360"
"Mp2g16370"	"Mp2g16370"
"Mp2g16380"	"Mp2g16380"
"Mp2g16390"	"Mp2g16390"
"Mp2g16400"	"Mp2g16400"
"Mp2g16410"	"Mp2g16410"
"Mp2g16420"	"-"
"Mp2g16430"	"-"
"Mp2g16440"	"Mp2g16440"
"Mp2g16450"	"Mp2g16450"
"Mp2g16460"	"Mp2g16460"
"Mp2g16470"	"Mp2g16470"
"Mp2g16480"	"Mp2g16480"
"Mp2g16490"	"Mp2g16490"
"Mp2g16500"	"Mp2g16500"
"Mp2g16510"	"-"
"Mp2g16520"	"Mp2g16520"
"Mp2g16530"	"Mp2g16530"
"Mp2g16540"	"Mp2g16540"
"Mp2g16550"	"Mp2g16550"
"Mp2g16560"	"Mp2g16560"
"Mp2g16570"	"Mp2g16570"
"Mp2g16580"	"Mp2g16580"
"Mp2g16590"	"Mp2g16590"
"Mp2g16600"	"Mp2g16600"
"Mp2g16610"	"Mp2g16610"
"Mp2g16620"	"Mp2g16620"
"Mp2g16630"	"Mp2g16630"
"Mp2g16640"	"Mp2g16640"
"Mp2g16650"	"Mp2g16650"
"Mp2g16660"	"Mp2g16660"
"Mp2g16670"	"Mp2g16670"
"Mp2g16680"	"Mp2g16680"
"Mp2g16690"	"Mp2g16690"
"Mp2g16700"	"Mp2g16700"
"Mp2g16710"	"Mp2g16710"
"Mp2g16720"	"Mp2g16720"
"Mp2g16730"	"Mp2g16730"
"Mp2g16735a"	"Mp2g16735a"
"Mp2g16735b"	"Mp2g16735b"
"Mp2g16740"	"Mp2g16740"
"Mp2g16750"	"Mp2g16750"
"Mp2g16760"	"Mp2g16760"
"Mp2g16770"	"Mp2g16770"
"Mp2g16780"	"Mp2g16780"
"Mp2g16790"	"Mp2g16790"
"Mp2g16800"	"-"
"Mp2g16810"	"Mp2g16810"
"Mp2g16820"	"Mp2g16820"
"Mp2g16830"	"Mp2g16830"
"Mp2g16840"	"-"
"Mp2g16850"	"Mp2g16850"
"Mp2g16860"	"Mp2g16860"
"Mp2g16870"	"Mp2g16870"
"Mp2g16880"	"Mp2g16880"
"Mp2g16890"	"Mp2g16890"
"Mp2g16900"	"Mp2g16900"
"Mp2g16910"	"Mp2g16910"
"Mp2g16920"	"Mp2g16920"
"Mp2g16930"	"Mp2g16930"
"Mp2g16940"	"Mp2g16940"
"Mp2g16950"	"Mp2g16950"
"Mp2g16960"	"Mp2g16960"
"Mp2g16970"	"Mp2g16970"
"Mp2g16980"	"Mp2g16980"
"Mp2g16990"	"Mp2g16990"
"Mp2g17000"	"Mp2g17000"
"Mp2g17010"	"Mp2g17010"
"Mp2g17020"	"Mp2g17020"
"Mp2g17030"	"Mp2g17030"
"Mp2g17040"	"Mp2g17040"
"Mp2g17050"	"Mp2g17050"
"Mp2g17060"	"Mp2g17060"
"Mp2g17070"	"Mp2g17070"
"Mp2g17080"	"Mp2g17080"
"Mp2g17090"	"Mp2g17090"
"Mp2g17100"	"Mp2g17100"
"Mp2g17110"	"Mp2g17110"
"Mp2g17120"	"Mp2g17120"
"Mp2g17130"	"Mp2g17130"
"Mp2g17140"	"Mp2g17140"
"Mp2g17150"	"Mp2g17150"
"Mp2g17160"	"Mp2g17160"
"Mp2g17170"	"Mp2g17170"
"Mp2g17180"	"Mp2g17180"
"Mp2g17190"	"Mp2g17190"
"Mp2g17200"	"Mp2g17200"
"Mp2g17210"	"Mp2g17210"
"Mp2g17220"	"-"
"Mp2g17230"	"Mp2g17230"
"Mp2g17240"	"Mp2g17240"
"Mp2g17250"	"-"
"Mp2g17260"	"-"
"Mp2g17270"	"Mp2g17270"
"Mp2g17280"	"Mp2g17280"
"Mp2g17290"	"-"
"Mp2g17300"	"Mp2g17300"
"Mp2g17310"	"Mp2g17310"
"Mp2g17320"	"Mp2g17320"
"Mp2g17330"	"Mp2g17330"
"Mp2g17340"	"Mp2g17340"
"Mp2g17350"	"Mp2g17350"
"Mp2g17360"	"Mp2g17360"
"Mp2g17370"	"Mp2g17370"
"Mp2g17380"	"Mp2g17380"
"Mp2g17390"	"Mp2g17390"
"Mp2g17400"	"Mp2g17400"
"Mp2g17410"	"Mp2g17410"
"Mp2g17420"	"Mp2g17420"
"Mp2g17430"	"Mp2g17430"
"Mp2g17440"	"Mp2g17440"
"Mp2g17450"	"Mp2g17450"
"Mp2g17460"	"Mp2g17460"
"Mp2g17470"	"Mp2g17470"
"Mp2g17480"	"Mp2g17480"
"Mp2g17490"	"Mp2g17490"
"Mp2g17500"	"Mp2g17500"
"Mp2g17510"	"Mp2g17510"
"Mp2g17520"	"Mp2g17520"
"Mp2g17530"	"Mp2g17530"
"Mp2g17540"	"Mp2g17540"
"Mp2g17550"	"Mp2g17550"
"Mp2g17560"	"Mp2g17560"
"Mp2g17570"	"Mp2g17570"
"Mp2g17580"	"Mp2g17580"
"Mp2g17590"	"Mp2g17590"
"Mp2g17600"	"Mp2g17600"
"Mp2g17610"	"Mp2g17610"
"Mp2g17620"	"Mp2g17620"
"Mp2g17630"	"Mp2g17630"
"Mp2g17640"	"Mp2g17640"
"Mp2g17650"	"Mp2g17650"
"Mp2g17660"	"Mp2g17660"
"Mp2g17670"	"Mp2g17670"
"Mp2g17680"	"Mp2g17680"
"Mp2g17690"	"Mp2g17690"
"Mp2g17700"	"Mp2g17700"
"Mp2g17710"	"Mp2g17710"
"Mp2g17720"	"Mp2g17720"
"Mp2g17730"	"Mp2g17730"
"Mp2g17740"	"Mp2g17740"
"Mp2g17750"	"Mp2g17750"
"Mp2g17760"	"-"
"Mp2g17770"	"Mp2g17770"
"Mp2g17780"	"Mp2g17780"
"Mp2g17790"	"Mp2g17790"
"Mp2g17800"	"Mp2g17800"
"Mp2g17810"	"Mp2g17810"
"Mp2g17820"	"Mp2g17820"
"Mp2g17825a"	"Mp2g17825a"
"Mp2g17830"	"Mp2g17830"
"Mp2g17840"	"Mp2g17840"
"Mp2g17850"	"Mp2g17850"
"Mp2g17860"	"Mp2g17860"
"Mp2g17870"	"Mp2g17870"
"Mp2g17880"	"Mp2g17880"
"Mp2g17890"	"Mp2g17890"
"Mp2g17900"	"Mp2g17900"
"Mp2g17910"	"Mp2g17910"
"Mp2g17920"	"Mp2g17920"
"Mp2g17930"	"Mp2g17930"
"Mp2g17940"	"Mp2g17940"
"Mp2g17950"	"Mp2g17950"
"Mp2g17960"	"Mp2g17960"
"Mp2g17970"	"Mp2g17970"
"Mp2g17980"	"-"
"Mp2g17990"	"-"
"Mp2g18000"	"Mp2g18000"
"Mp2g18010"	"Mp2g18010"
"Mp2g18020"	"Mp2g18020"
"Mp2g18030"	"Mp2g18030"
"Mp2g18040"	"Mp2g18040"
"Mp2g18050"	"Mp2g18050"
"Mp2g18060"	"Mp2g18060"
"Mp2g18070"	"Mp2g18070"
"Mp2g18080"	"Mp2g18080"
"Mp2g18090"	"Mp2g18090"
"Mp2g18100"	"-"
"Mp2g18110"	"Mp2g18110"
"Mp2g18120"	"Mp2g18120"
"Mp2g18130"	"Mp2g18130"
"Mp2g18140"	"Mp2g18140"
"Mp2g18150"	"Mp2g18150"
"Mp2g18160"	"Mp2g18160"
"Mp2g18170"	"Mp2g18170"
"Mp2g18180"	"Mp2g18180"
"Mp2g18190"	"Mp2g18190"
"Mp2g18200"	"Mp2g18200"
"Mp2g18210"	"Mp2g18210"
"Mp2g18215a"	"Mp2g18215a"
"Mp2g18220"	"Mp2g18220"
"Mp2g18230"	"Mp2g18230"
"Mp2g18240"	"-"
"Mp2g18250"	"Mp2g18250"
"Mp2g18260"	"Mp2g18260"
"Mp2g18270"	"Mp2g18270"
"Mp2g18280"	"Mp2g18280"
"Mp2g18290"	"Mp2g18290"
"Mp2g18300"	"Mp2g18300"
"Mp2g18310"	"-"
"Mp2g18320"	"Mp2g18320"
"Mp2g18330"	"Mp2g18330"
"Mp2g18340"	"Mp2g18340"
"Mp2g18350"	"Mp2g18350"
"Mp2g18360"	"Mp2g18360"
"Mp2g18370"	"Mp2g18370"
"Mp2g18380"	"Mp2g18380"
"Mp2g18390"	"Mp2g18390"
"Mp2g18400"	"Mp2g18400"
"Mp2g18410"	"Mp2g18410"
"Mp2g18420"	"Mp2g18420"
"Mp2g18425a"	"Mp2g18425a"
"Mp2g18430"	"Mp2g18430"
"Mp2g18440"	"Mp2g18440"
"Mp2g18450"	"Mp2g18450"
"Mp2g18460"	"Mp2g18460"
"Mp2g18470"	"Mp2g18470"
"Mp2g18480"	"Mp2g18480"
"Mp2g18490"	"Mp2g18490"
"Mp2g18500"	"Mp2g18500"
"Mp2g18510"	"Mp2g18510"
"Mp2g18520"	"Mp2g18520"
"Mp2g18530"	"Mp2g18530"
"Mp2g18540"	"Mp2g18540"
"Mp2g18550"	"Mp2g18550"
"Mp2g18560"	"Mp2g18560"
"Mp2g18570"	"Mp2g18570"
"Mp2g18580"	"Mp2g18580"
"Mp2g18590"	"Mp2g18590"
"Mp2g18600"	"Mp2g18600"
"Mp2g18610"	"Mp2g18610"
"Mp2g18620"	"Mp2g18620"
"Mp2g18630"	"Mp2g18630"
"Mp2g18640"	"Mp2g18640"
"Mp2g18650"	"Mp2g18650"
"Mp2g18660"	"Mp2g18660"
"Mp2g18670"	"Mp2g18670"
"Mp2g18680"	"Mp2g18680"
"Mp2g18690"	"Mp2g18690"
"Mp2g18695a"	"Mp2g18695a"
"Mp2g18700"	"Mp2g18700"
"Mp2g18705"	"Mp2g18705"
"Mp2g18710"	"Mp2g18710"
"Mp2g18720"	"Mp2g18720"
"Mp2g18730"	"Mp2g18730"
"Mp2g18740"	"Mp2g18740"
"Mp2g18745a"	"Mp2g18745a"
"Mp2g18750"	"Mp2g18750"
"Mp2g18760"	"Mp2g18760"
"Mp2g18770"	"Mp2g18770"
"Mp2g18780"	"Mp2g18780"
"Mp2g18790"	"Mp2g18790"
"Mp2g18800"	"Mp2g18800"
"Mp2g18810"	"Mp2g18810"
"Mp2g18820"	"Mp2g18820"
"Mp2g18830"	"Mp2g18830"
"Mp2g18840"	"-"
"Mp2g18850"	"-"
"Mp2g18860"	"Mp2g18860"
"Mp2g18870"	"Mp2g18870"
"Mp2g18880"	"Mp2g18880"
"Mp2g18890"	"Mp2g18890"
"Mp2g18900"	"Mp2g18900"
"Mp2g18910"	"-"
"Mp2g18920"	"Mp2g18920"
"Mp2g18930"	"Mp2g18930"
"Mp2g18940"	"Mp2g18940"
"Mp2g18950"	"Mp2g18950"
"Mp2g18960"	"Mp2g18960"
"Mp2g18970"	"Mp2g18970"
"Mp2g18980"	"Mp2g18980"
"Mp2g18990"	"Mp2g18990"
"Mp2g19000"	"Mp2g19000"
"Mp2g19010"	"Mp2g19010"
"Mp2g19020"	"Mp2g19020"
"Mp2g19030"	"Mp2g19030"
"Mp2g19040"	"Mp2g19040"
"Mp2g19050"	"Mp2g19050"
"Mp2g19060"	"Mp2g19060"
"Mp2g19070"	"Mp2g19070"
"Mp2g19080"	"Mp2g19080"
"Mp2g19090"	"Mp2g19090"
"Mp2g19100"	"Mp2g19100"
"Mp2g19110"	"Mp2g19110"
"Mp2g19120"	"-"
"Mp2g19130"	"Mp2g19130"
"Mp2g19140"	"Mp2g19140"
"Mp2g19150"	"Mp2g19150"
"Mp2g19160"	"Mp2g19160"
"Mp2g19170"	"Mp2g19170"
"Mp2g19180"	"Mp2g19180"
"Mp2g19190"	"Mp2g19190"
"Mp2g19200"	"Mp2g19200"
"Mp2g19210"	"Mp2g19210"
"Mp2g19220"	"Mp2g19220"
"Mp2g19230"	"Mp2g19230"
"Mp2g19240"	"-"
"Mp2g19250"	"Mp2g19250"
"Mp2g19260"	"-"
"Mp2g19270"	"Mp2g19270"
"Mp2g19280"	"Mp2g19280"
"Mp2g19290"	"Mp2g19290"
"Mp2g19300"	"Mp2g19300"
"Mp2g19310"	"Mp2g19310"
"Mp2g19320"	"Mp2g19320"
"Mp2g19330"	"Mp2g19330"
"Mp2g19340"	"Mp2g19340"
"Mp2g19350"	"Mp2g19350"
"Mp2g19360"	"Mp2g19360"
"Mp2g19370"	"Mp2g19370"
"Mp2g19380"	"Mp2g19380"
"Mp2g19390"	"Mp2g19390"
"Mp2g19400"	"Mp2g19400"
"Mp2g19410"	"Mp2g19410"
"Mp2g19420"	"Mp2g19420"
"Mp2g19430"	"Mp2g19430"
"Mp2g19440"	"Mp2g19440"
"Mp2g19450"	"Mp2g19450"
"Mp2g19460"	"Mp2g19460"
"Mp2g19470"	"Mp2g19470"
"Mp2g19480"	"Mp2g19480"
"Mp2g19490"	"Mp2g19490"
"Mp2g19500"	"Mp2g19500"
"Mp2g19510"	"Mp2g19510"
"Mp2g19520"	"Mp2g19520"
"Mp2g19530"	"Mp2g19530"
"Mp2g19540"	"Mp2g19540"
"Mp2g19550"	"Mp2g19550"
"Mp2g19555"	"Mp2g19555"
"Mp2g19560"	"Mp2g19560"
"Mp2g19570"	"Mp2g19570"
"Mp2g19580"	"Mp2g19580"
"Mp2g19590"	"Mp2g19590"
"Mp2g19600"	"Mp2g19600"
"Mp2g19605a"	"Mp2g19605a"
"Mp2g19610"	"Mp2g19610"
"Mp2g19620"	"Mp2g19620"
"Mp2g19630"	"Mp2g19630"
"Mp2g19640"	"Mp2g19640"
"Mp2g19650"	"Mp2g19650"
"Mp2g19660"	"Mp2g19660"
"Mp2g19670"	"Mp2g19670"
"Mp2g19680"	"Mp2g19680"
"Mp2g19690"	"Mp2g19690"
"Mp2g19700"	"Mp2g19700"
"Mp2g19710"	"Mp2g19710"
"Mp2g19720"	"Mp2g19720"
"Mp2g19730"	"Mp2g19730"
"Mp2g19740"	"Mp2g19740"
"Mp2g19750"	"Mp2g19750"
"Mp2g19760"	"Mp2g19760"
"Mp2g19770"	"-"
"Mp2g19780"	"Mp2g19780"
"Mp2g19790"	"Mp2g19790"
"Mp2g19800"	"Mp2g19800"
"Mp2g19810"	"Mp2g19810"
"Mp2g19820"	"Mp2g19820"
"Mp2g19830"	"Mp2g19830"
"Mp2g19840"	"Mp2g19840"
"Mp2g19850"	"Mp2g19850"
"Mp2g19860"	"Mp2g19860"
"Mp2g19870"	"Mp2g19870"
"Mp2g19880"	"Mp2g19880"
"Mp2g19885"	"Mp2g19885"
"Mp2g19890"	"Mp2g19890"
"Mp2g19895a"	"Mp2g19895a"
"Mp2g19900"	"Mp2g19900"
"Mp2g19910"	"Mp2g19910"
"Mp2g19920"	"Mp2g19920"
"Mp2g19930"	"Mp2g19930"
"Mp2g19940"	"Mp2g19940"
"Mp2g19950"	"Mp2g19950"
"Mp2g19960"	"Mp2g19960"
"Mp2g19970"	"Mp2g19970"
"Mp2g19980"	"Mp2g19980"
"Mp2g19990"	"Mp2g19990"
"Mp2g20000"	"Mp2g20000"
"Mp2g20010"	"Mp2g20010"
"Mp2g20020"	"Mp2g20020"
"Mp2g20030"	"-"
"Mp2g20040"	"Mp2g20040"
"Mp2g20050"	"Mp2g20050"
"Mp2g20060"	"-"
"Mp2g20070"	"Mp2g20070"
"Mp2g20080"	"Mp2g20080"
"Mp2g20090"	"Mp2g20090"
"Mp2g20100"	"Mp2g20100"
"Mp2g20105a"	"Mp2g20105a"
"Mp2g20110"	"Mp2g20110"
"Mp2g20120"	"Mp2g20120"
"Mp2g20130"	"-"
"Mp2g20140"	"-"
"Mp2g20150"	"Mp2g20150"
"Mp2g20160"	"-"
"Mp2g20170"	"Mp2g20170"
"Mp2g20180"	"-"
"Mp2g20190"	"Mp2g20190"
"Mp2g20200"	"-"
"Mp2g20210"	"Mp2g20210"
"Mp2g20220"	"Mp2g20220"
"Mp2g20230"	"Mp2g20230"
"Mp2g20240"	"Mp2g20240"
"Mp2g20250"	"Mp2g20250"
"Mp2g20260"	"Mp2g20260"
"Mp2g20270"	"Mp2g20270"
"Mp2g20280"	"Mp2g20280"
"Mp2g20290"	"Mp2g20290"
"Mp2g20300"	"Mp2g20300"
"Mp2g20310"	"Mp2g20310"
"Mp2g20320"	"Mp2g20320"
"Mp2g20330"	"Mp2g20330"
"Mp2g20340"	"Mp2g20340"
"Mp2g20350"	"Mp2g20350"
"Mp2g20360"	"Mp2g20360"
"Mp2g20370"	"Mp2g20370"
"Mp2g20380"	"Mp2g20380"
"Mp2g20390"	"Mp2g20390"
"Mp2g20400"	"Mp2g20400"
"Mp2g20410"	"Mp2g20410"
"Mp2g20420"	"Mp2g20420"
"Mp2g20430"	"Mp2g20430"
"Mp2g20440"	"Mp2g20440"
"Mp2g20450"	"-"
"Mp2g20460"	"Mp2g20460"
"Mp2g20470"	"Mp2g20470"
"Mp2g20475a"	"Mp2g20475a"
"Mp2g20475b"	"Mp2g20475b"
"Mp2g20475c"	"Mp2g20475c"
"Mp2g20480"	"Mp2g20480"
"Mp2g20490"	"Mp2g20490"
"Mp2g20500"	"-"
"Mp2g20510"	"-"
"Mp2g20520"	"Mp2g20520"
"Mp2g20530"	"-"
"Mp2g20540"	"Mp2g20540"
"Mp2g20550"	"-"
"Mp2g20560"	"Mp2g20560"
"Mp2g20570"	"Mp2g20570"
"Mp2g20580"	"Mp2g20580"
"Mp2g20590"	"Mp2g20590"
"Mp2g20600"	"Mp2g20600"
"Mp2g20610"	"Mp2g20610"
"Mp2g20620"	"Mp2g20620"
"Mp2g20630"	"Mp2g20630"
"Mp2g20640"	"Mp2g20640"
"Mp2g20650"	"Mp2g20650"
"Mp2g20660"	"Mp2g20660"
"Mp2g20670"	"Mp2g20670"
"Mp2g20680"	"Mp2g20680"
"Mp2g20690"	"Mp2g20690"
"Mp2g20700"	"Mp2g20700"
"Mp2g20710"	"Mp2g20710"
"Mp2g20720"	"Mp2g20720"
"Mp2g20730"	"Mp2g20730"
"Mp2g20740"	"Mp2g20740"
"Mp2g20750"	"Mp2g20750"
"Mp2g20760"	"-"
"Mp2g20770"	"Mp2g20770"
"Mp2g20780"	"Mp2g20780"
"Mp2g20790"	"Mp2g20790"
"Mp2g20800"	"Mp2g20800"
"Mp2g20810"	"Mp2g20810"
"Mp2g20820"	"Mp2g20820"
"Mp2g20830"	"Mp2g20830"
"Mp2g20840"	"Mp2g20840"
"Mp2g20850"	"Mp2g20850"
"Mp2g20855"	"Mp2g20855"
"Mp2g20860"	"Mp2g20860"
"Mp2g20870"	"Mp2g20870"
"Mp2g20875a"	"Mp2g20875a"
"Mp2g20880"	"Mp2g20880"
"Mp2g20890"	"Mp2g20890"
"Mp2g20900"	"Mp2g20900"
"Mp2g20905a"	"Mp2g20905a"
"Mp2g20910"	"Mp2g20910"
"Mp2g20920"	"Mp2g20920"
"Mp2g20930"	"Mp2g20930"
"Mp2g20940"	"Mp2g20940"
"Mp2g20950"	"Mp2g20950"
"Mp2g20960"	"Mp2g20960"
"Mp2g20970"	"Mp2g20970"
"Mp2g20980"	"Mp2g20980"
"Mp2g20990"	"Mp2g20990"
"Mp2g21000"	"Mp2g21000"
"Mp2g21010"	"Mp2g21010"
"Mp2g21020"	"Mp2g21020"
"Mp2g21030"	"Mp2g21030"
"Mp2g21040"	"Mp2g21040"
"Mp2g21050"	"Mp2g21050"
"Mp2g21060"	"Mp2g21060"
"Mp2g21070"	"Mp2g21070"
"Mp2g21080"	"Mp2g21080"
"Mp2g21090"	"Mp2g21090"
"Mp2g21100"	"Mp2g21100"
"Mp2g21110"	"Mp2g21110"
"Mp2g21120"	"Mp2g21120"
"Mp2g21130"	"Mp2g21130"
"Mp2g21140"	"Mp2g21140"
"Mp2g21150"	"Mp2g21150"
"Mp2g21160"	"Mp2g21160"
"Mp2g21170"	"Mp2g21170"
"Mp2g21180"	"Mp2g21180"
"Mp2g21190"	"Mp2g21190"
"Mp2g21200"	"Mp2g21200"
"Mp2g21210"	"-"
"Mp2g21220"	"Mp2g21220"
"Mp2g21230"	"Mp2g21230"
"Mp2g21240"	"Mp2g21240"
"Mp2g21250"	"Mp2g21250"
